WCA06_00_0.5,highly sensitive,1,0.7333333333333333
WCA06_00_0.5,highly sensitive,3,0.14444444444444443
WCA06_00_0.5,normal,0,0.7333333333333333
WCA06_00_0.5,normal,2,0.6528665651953324
WCA06_00_0.5,normal,3,0.6506172839506172
WCA06_00_0.5,sensitive,0,0.5955555555555555
WCA06_00_0.5,sensitive,1,0.7333333333333333
WCA06_00_0.5,sensitive,2,0.6494331065759638
WCA06_00_0.5,sensitive,3,0.43577620173364856
WCA06_05_0.0,highly sensitive,0,0.02735042735042735
WCA06_05_0.0,highly sensitive,1,0.022222222222222223
WCA06_05_0.0,highly sensitive,3,0.03333333333333333
WCA06_05_0.0,normal,0,0.022222222222222223
WCA06_05_0.0,normal,2,0.022222222222222223
WCA06_05_0.0,normal,3,0.026216412490922294
WCA06_05_0.0,sensitive,0,0.030833333333333334
WCA06_05_0.0,sensitive,1,0.022222222222222223
WCA06_05_0.0,sensitive,2,0.022222222222222223
WCA06_05_0.0,sensitive,3,0.032072498029944836
WCA06_05_0.5,highly sensitive,0,0.02735042735042735
WCA06_05_0.5,highly sensitive,1,0.022222222222222223
WCA06_05_0.5,highly sensitive,3,0.03333333333333333
WCA06_05_0.5,normal,0,0.022222222222222223
WCA06_05_0.5,normal,2,0.022222222222222223
WCA06_05_0.5,normal,3,0.026216412490922294
WCA06_05_0.5,sensitive,0,0.030833333333333334
WCA06_05_0.5,sensitive,1,0.022222222222222223
WCA06_05_0.5,sensitive,2,0.022222222222222223
WCA06_05_0.5,sensitive,3,0.032072498029944836
WCA16_00_0.5,highly sensitive,0,0.4717948717948718
WCA16_00_0.5,highly sensitive,1,0.6222222222222222
WCA16_00_0.5,highly sensitive,3,0.49375
WCA16_00_0.5,normal,0,0.5853801169590643
WCA16_00_0.5,normal,2,0.7495726495726496
WCA16_00_0.5,normal,3,0.6231765507839128
WCA16_00_0.5,sensitive,0,0.481358024691358
WCA16_00_0.5,sensitive,1,0.6222222222222222
WCA16_00_0.5,sensitive,2,0.7575438596491229
WCA16_00_0.5,sensitive,3,0.6005937234944868
WCA16_05_0.0,highly sensitive,0,0.03418803418803419
WCA16_05_0.0,highly sensitive,1,0.044444444444444446
WCA16_05_0.0,highly sensitive,3,0.04027777777777778
WCA16_05_0.0,normal,0,0.022222222222222223
WCA16_05_0.0,normal,2,0.022222222222222223
WCA16_05_0.0,normal,3,0.025630538513974097
WCA16_05_0.0,sensitive,0,0.034444444444444444
WCA16_05_0.0,sensitive,1,0.044444444444444446
WCA16_05_0.0,sensitive,2,0.022222222222222223
WCA16_05_0.0,sensitive,3,0.031297709923664124
WCA16_05_0.5,highly sensitive,0,0.03418803418803419
WCA16_05_0.5,highly sensitive,1,0.044444444444444446
WCA16_05_0.5,highly sensitive,3,0.04027777777777778
WCA16_05_0.5,normal,0,0.022222222222222223
WCA16_05_0.5,normal,2,0.022222222222222223
WCA16_05_0.5,normal,3,0.025630538513974097
WCA16_05_0.5,sensitive,0,0.034444444444444444
WCA16_05_0.5,sensitive,1,0.044444444444444446
WCA16_05_0.5,sensitive,2,0.022222222222222223
WCA16_05_0.5,sensitive,3,0.031297709923664124
